,face_uuid,filename,Ground Truth,match_file,match_score,model,distance_metric,number_of_hits,Model,account_name
3877,9eb3f5a7-0149-43db-8e6b-c4024ae960bd,christlichsozialeunion/2021-09-26_05-30-10_UTC.jpg,Markus Söder,d58b66d8-f621-4c58-9284-a999f266986a.png,0.2953209179517764,Facenet512,euclidean_l2,26.0,Markus Söder,christlichsozialeunion
3889,1b35f187-28b8-4d34-9b73-471b2b92bec9,christlichsozialeunion/2021-09-17_15-29-38_UTC_2.jpg,Markus Söder,49bdb61e-e0b0-4666-9cf0-5c7ab16b2516.png,0.6880586669888465,Facenet512,euclidean_l2,26.0,Markus Söder,christlichsozialeunion
3900,2d446c74-8e9b-47ce-8a1f-95f50394c10d,christlichsozialeunion/2021-09-23_19-34-53_UTC.jpg,Markus Söder,2e3825be-7e0c-4e62-b2c7-b9aea0bcb158.png,0.5349298914532185,Facenet512,euclidean_l2,26.0,Markus Söder,christlichsozialeunion
3903,b099e796-89d2-4ce8-8c14-d237d1978ee0,christlichsozialeunion/2021-09-24_17-52-49_UTC.jpg,Markus Söder,,,,,,Unknown,christlichsozialeunion
3966,53813468-6742-4dd6-819e-b785d7726a47,christlichsozialeunion/2021-09-24_17-47-19_UTC_2.jpg,Markus Söder,471d9645-9a33-471b-9e3e-5bfb82032fd8.png,0.5958401111318211,Facenet512,euclidean_l2,26.0,Markus Söder,christlichsozialeunion
4024,7d553e64-f603-4792-bb92-89991ac80652,christlichsozialeunion/2021-09-26_07-00-59_UTC.jpg,Markus Söder,983080ac-9963-4313-84db-4ad3649257da.png,0.6271971856482725,Facenet512,euclidean_l2,26.0,Markus Söder,christlichsozialeunion
4036,0fd51ea3-4a79-428f-b005-12ac2af4e445,christlichsozialeunion/2021-09-15_19-36-35_UTC_9.jpg,Markus Söder,af45e70d-e05b-4c1c-89ac-114a74810f45.png,0.8408808339377007,Facenet512,euclidean_l2,16.0,Markus Söder,christlichsozialeunion
4041,13bca9b4-48dc-47ca-a3c6-f16417219733,christlichsozialeunion/2021-09-17_18-25-15_UTC_10.jpg,Markus Söder,49bdb61e-e0b0-4666-9cf0-5c7ab16b2516.png,0.8127233644873911,Facenet512,euclidean_l2,26.0,Markus Söder,christlichsozialeunion
4045,dbb9e7e0-2126-4128-89e7-70a3ff377955,markus.soeder/2021-09-14_06-13-54_UTC.jpg,Markus Söder,2e3825be-7e0c-4e62-b2c7-b9aea0bcb158.png,0.4935759953288597,Facenet512,euclidean_l2,26.0,Markus Söder,markus.soeder
4046,593ac4ab-9ac2-42d6-9e04-55a78da72097,markus.soeder/2021-09-14_07-32-45_UTC_3.jpg,Markus Söder,49bdb61e-e0b0-4666-9cf0-5c7ab16b2516.png,0.8543287510204494,Facenet512,euclidean_l2,16.0,Markus Söder,markus.soeder
4050,735b1b8a-9765-46a1-99c9-eddebd47eb04,markus.soeder/2021-09-14_07-32-45_UTC_2.jpg,Markus Söder,49bdb61e-e0b0-4666-9cf0-5c7ab16b2516.png,0.9319515239120156,Facenet512,euclidean_l2,2.0,Markus Söder,markus.soeder
4052,d82ea7d0-a046-4cd0-b1cc-b6f97507ca5d,markus.soeder/2021-09-24_18-00-27_UTC_2.jpg,Markus Söder,aef8776f-6cb2-461e-aa5f-26798f3b263e.png,0.7477886788034567,Facenet512,euclidean_l2,26.0,Markus Söder,markus.soeder
4060,e2a77b61-e929-4473-b3d1-7b08be0a0f78,markus.soeder/2021-09-15_14-55-59_UTC_3.jpg,Markus Söder,49bdb61e-e0b0-4666-9cf0-5c7ab16b2516.png,0.940159093410882,Facenet512,euclidean_l2,12.0,Markus Söder,markus.soeder
4073,599c06f6-98dd-4fbc-9ae6-7c6df722dcce,markus.soeder/2021-09-17_11-05-37_UTC_1.jpg,Markus Söder,49bdb61e-e0b0-4666-9cf0-5c7ab16b2516.png,1.0007304823541463,Facenet512,euclidean_l2,2.0,Markus Söder,markus.soeder
4076,3a06b7a2-2745-457e-bfb2-549670d8e8ea,markus.soeder/2021-09-22_13-27-13_UTC.jpg,Markus Söder,471d9645-9a33-471b-9e3e-5bfb82032fd8.png,0.4701211131907776,Facenet512,euclidean_l2,26.0,Markus Söder,markus.soeder
4077,33fecca3-a0a8-4271-8280-fa6d7f161471,markus.soeder/2021-09-14_10-15-28_UTC.jpg,Markus Söder,8cc74ed4-1eaf-489c-8072-432287400d9b.png,0.6810078982463301,Facenet512,euclidean_l2,26.0,Markus Söder,markus.soeder
4079,360af307-cf87-4623-9be0-cdcf27711dce,markus.soeder/2021-09-18_10-05-35_UTC_3.jpg,Markus Söder,7b71cbfb-e1d9-44c4-98cf-df3e9761a43b.png,0.6968724176549733,Facenet512,euclidean_l2,26.0,Markus Söder,markus.soeder
4089,51355b8f-3f4d-4dd9-9d0d-673f162c1222,markus.soeder/2021-09-16_10-22-44_UTC_2.jpg,Markus Söder,49bdb61e-e0b0-4666-9cf0-5c7ab16b2516.png,0.8796829843419409,Facenet512,euclidean_l2,8.0,Markus Söder,markus.soeder
4096,49300ea7-d585-4976-af14-6efcf9025323,markus.soeder/2021-09-20_11-09-29_UTC_1.jpg,Markus Söder,af45e70d-e05b-4c1c-89ac-114a74810f45.png,0.744154931710522,Facenet512,euclidean_l2,24.0,Markus Söder,markus.soeder
4099,60422c7c-9b5a-44d0-b9d6-3c468a641711,markus.soeder/2021-09-24_10-51-37_UTC_1.jpg,Markus Söder,,,,,,Unknown,markus.soeder
4103,1cf632c2-9b1f-46c9-9987-853e9f9b3ad0,markus.soeder/2021-09-15_14-55-59_UTC_1.jpg,Markus Söder,49bdb61e-e0b0-4666-9cf0-5c7ab16b2516.png,1.0081793306028706,Facenet512,euclidean_l2,2.0,Markus Söder,markus.soeder
4107,608415bb-a941-4732-8b8d-d708c9f4fdc6,markus.soeder/2021-09-24_15-24-01_UTC.jpg,Markus Söder,aef8776f-6cb2-461e-aa5f-26798f3b263e.png,0.348803482532012,Facenet512,euclidean_l2,26.0,Markus Söder,markus.soeder
4127,297cf6a9-d672-4ed3-ad54-95dc960cd639,markus.soeder/2021-09-24_09-12-12_UTC.jpg,Markus Söder,8cc74ed4-1eaf-489c-8072-432287400d9b.png,0.2762549188277214,Facenet512,euclidean_l2,26.0,Markus Söder,markus.soeder
4166,da65baeb-bbee-44e7-8ad6-438b96369c98,markus.soeder/2021-09-24_17-11-37_UTC.jpg,Markus Söder,471d9645-9a33-471b-9e3e-5bfb82032fd8.png,0.5834288865998801,Facenet512,euclidean_l2,26.0,Markus Söder,markus.soeder
4170,c8398bba-06cc-47c0-8016-22d4fb5c511b,markus.soeder/2021-09-17_11-05-37_UTC_2.jpg,Markus Söder,,,,,,Unknown,markus.soeder
4172,73be3a1a-8cc2-4bd4-a0ed-aff6864f3a0a,markus.soeder/2021-09-16_05-00-17_UTC.jpg,Markus Söder,7b71cbfb-e1d9-44c4-98cf-df3e9761a43b.png,0.6252115177635453,Facenet512,euclidean_l2,26.0,Markus Söder,markus.soeder
4176,31af6e7d-1f27-4bb9-afd3-248dfcd6c3d0,markus.soeder/2021-09-21_13-39-35_UTC.jpg,Markus Söder,,,,,,Unknown,markus.soeder
4191,6e2daa63-9ee6-42b8-9827-bef1449fa6c2,markus.soeder/2021-09-24_17-27-15_UTC.jpg,Markus Söder,dade5d2a-6e44-4700-a1b0-7a6449735c40.png,0.6856222640956421,Facenet512,euclidean_l2,26.0,Markus Söder,markus.soeder
4192,f4c0171c-8a31-4f29-9c8f-24a3294e9261,markus.soeder/2021-09-23_13-00-42_UTC.jpg,Markus Söder,49bdb61e-e0b0-4666-9cf0-5c7ab16b2516.png,0.965242855967955,Facenet512,euclidean_l2,8.0,Markus Söder,markus.soeder
4193,3b975851-fda7-4403-8294-15620ecf7cbc,markus.soeder/2021-09-15_06-30-30_UTC.jpg,Markus Söder,49bdb61e-e0b0-4666-9cf0-5c7ab16b2516.png,0.6748259036691467,Facenet512,euclidean_l2,26.0,Markus Söder,markus.soeder
4194,9082a509-2b6b-48ee-a65a-3ea29b0d8bd3,markus.soeder/2021-09-17_11-45-11_UTC_2.jpg,Markus Söder,af45e70d-e05b-4c1c-89ac-114a74810f45.png,0.8371425280663068,Facenet512,euclidean_l2,24.0,Markus Söder,markus.soeder
4200,2758be86-a658-47c3-a0d3-63002fa00c83,markus.soeder/2021-09-13_14-47-26_UTC_1.jpg,Markus Söder,49bdb61e-e0b0-4666-9cf0-5c7ab16b2516.png,0.8400406586367534,Facenet512,euclidean_l2,18.0,Markus Söder,markus.soeder
4202,097c6106-341d-4cf3-9f53-adfaf7834056,markus.soeder/2021-09-22_15-01-58_UTC.jpg,Markus Söder,d58b66d8-f621-4c58-9284-a999f266986a.png,0.4568339215016687,Facenet512,euclidean_l2,26.0,Markus Söder,markus.soeder
4211,8359a82d-cfa6-4e44-8d0e-53bb5fa7cd37,markus.soeder/2021-09-24_06-15-09_UTC.jpg,Markus Söder,2e3825be-7e0c-4e62-b2c7-b9aea0bcb158.png,0.2374972039950531,Facenet512,euclidean_l2,26.0,Markus Söder,markus.soeder
4212,ae7d2114-425e-481d-b025-ed8214080ca4,markus.soeder/2021-09-14_07-32-45_UTC_1.jpg,Markus Söder,49bdb61e-e0b0-4666-9cf0-5c7ab16b2516.png,0.9890125794784868,Facenet512,euclidean_l2,8.0,Markus Söder,markus.soeder
4218,4fb3852a-c386-4c23-bec6-e4e1cb192038,markus.soeder/2021-09-16_15-50-02_UTC_4.jpg,Markus Söder,2e3825be-7e0c-4e62-b2c7-b9aea0bcb158.png,0.5893798064748378,Facenet512,euclidean_l2,26.0,Markus Söder,markus.soeder
4221,4bac266b-2ba0-4b35-ad5d-4b3193ffece4,markus.soeder/2021-09-15_15-55-29_UTC_3.jpg,Markus Söder,471d9645-9a33-471b-9e3e-5bfb82032fd8.png,0.6338132819690413,Facenet512,euclidean_l2,26.0,Markus Söder,markus.soeder
4224,e8a71d01-ecc8-4aca-ad09-7eca688c5392,markus.soeder/2021-09-24_17-43-58_UTC.jpg,Markus Söder,471d9645-9a33-471b-9e3e-5bfb82032fd8.png,0.6152611598382316,Facenet512,euclidean_l2,26.0,Markus Söder,markus.soeder
4225,34f4a52c-1110-4e61-90bb-f599d6fd82a6,markus.soeder/2021-09-23_05-30-49_UTC.jpg,Markus Söder,471d9645-9a33-471b-9e3e-5bfb82032fd8.png,0.5060737314548724,Facenet512,euclidean_l2,26.0,Markus Söder,markus.soeder
4226,20d680c8-b056-45dd-ae4c-cf1a4e68f16e,markus.soeder/2021-09-16_15-50-02_UTC_3.jpg,Markus Söder,aef8776f-6cb2-461e-aa5f-26798f3b263e.png,1.0363720528706628,Facenet512,euclidean_l2,2.0,Markus Söder,markus.soeder
4231,2e8b9102-41d7-44c1-abb6-288e0c63889b,markus.soeder/2021-09-22_05-00-10_UTC.jpg,Markus Söder,732bdb01-2da9-438e-9b36-04c89ad1eea4.png,0.4892751530505754,Facenet512,euclidean_l2,26.0,Markus Söder,markus.soeder
4234,ce6e175c-86f9-42a7-a600-8004728f163f,markus.soeder/2021-09-17_11-45-11_UTC_1.jpg,Markus Söder,49bdb61e-e0b0-4666-9cf0-5c7ab16b2516.png,0.6875362574886884,Facenet512,euclidean_l2,26.0,Markus Söder,markus.soeder
4239,2dc87720-d75d-42cd-9b05-65d252aff6d3,markus.soeder/2021-09-21_14-32-44_UTC.jpg,Markus Söder,8cc74ed4-1eaf-489c-8072-432287400d9b.png,0.6193044328605491,Facenet512,euclidean_l2,24.0,Markus Söder,markus.soeder
4240,3c84676e-51e1-4845-a8a0-8be6a82fac03,markus.soeder/2021-09-15_05-00-53_UTC.jpg,Markus Söder,983080ac-9963-4313-84db-4ad3649257da.png,0.3737004771464016,Facenet512,euclidean_l2,26.0,Markus Söder,markus.soeder
4241,bab254ce-aaa1-4d0e-9028-fb256d5caa72,markus.soeder/2021-09-15_08-00-34_UTC.jpg,Markus Söder,af45e70d-e05b-4c1c-89ac-114a74810f45.png,0.2347310692084437,Facenet512,euclidean_l2,26.0,Markus Söder,markus.soeder
4242,eb3c1547-474f-424f-8f71-1de150dae7ef,markus.soeder/2021-09-21_15-12-47_UTC.jpg,Markus Söder,d58b66d8-f621-4c58-9284-a999f266986a.png,0.5417475570094735,Facenet512,euclidean_l2,26.0,Markus Söder,markus.soeder
4246,fd62d927-b82d-46cd-8cb6-df59ec2209a5,markus.soeder/2021-09-18_10-05-35_UTC_2.jpg,Markus Söder,d58b66d8-f621-4c58-9284-a999f266986a.png,0.6838524734106665,Facenet512,euclidean_l2,26.0,Markus Söder,markus.soeder
4248,35feddc0-6b4f-4f03-94a3-1e164432dc62,markus.soeder/2021-09-24_18-00-27_UTC_1.jpg,Markus Söder,49bdb61e-e0b0-4666-9cf0-5c7ab16b2516.png,0.9011815150212638,Facenet512,euclidean_l2,10.0,Markus Söder,markus.soeder
4255,5f5ab89b-dd17-4d89-a454-a727a4300ea9,markus.soeder/2021-09-23_18-11-21_UTC.jpg,Markus Söder,471d9645-9a33-471b-9e3e-5bfb82032fd8.png,0.6528594283653696,Facenet512,euclidean_l2,26.0,Markus Söder,markus.soeder
4256,6a57ff0c-b5b1-4a62-b2fd-8baccb4ed2e0,markus.soeder/2021-09-23_06-45-55_UTC.jpg,Markus Söder,49bdb61e-e0b0-4666-9cf0-5c7ab16b2516.png,0.9403472673271458,Facenet512,euclidean_l2,12.0,Markus Söder,markus.soeder
4257,7c731959-98a2-4463-9519-edfb7b7e7278,markus.soeder/2021-09-16_10-22-44_UTC_1.jpg,Markus Söder,49bdb61e-e0b0-4666-9cf0-5c7ab16b2516.png,0.792029345039398,Facenet512,euclidean_l2,20.0,Markus Söder,markus.soeder
4259,ac7467e3-945c-4cde-a201-5ed81aa04735,markus.soeder/2021-09-20_14-35-36_UTC.jpg,Markus Söder,,,,,,Unknown,markus.soeder
4261,0d6a8425-2fce-4606-92ff-27199fae29d2,markus.soeder/2021-09-18_10-05-35_UTC_1.jpg,Markus Söder,soeder.jpeg,0.5575187830272242,Facenet512,euclidean_l2,26.0,Markus Söder,markus.soeder
4262,3af9ab65-b85c-424f-85c9-94546046e466,markus.soeder/2021-09-26_05-00-58_UTC.jpg,Markus Söder,d58b66d8-f621-4c58-9284-a999f266986a.png,0.2953209179517764,Facenet512,euclidean_l2,26.0,Markus Söder,markus.soeder
4265,08917d88-16ed-47ac-93d8-d1328ee2159d,markus.soeder/2021-09-20_11-09-29_UTC_2.jpg,Markus Söder,d58b66d8-f621-4c58-9284-a999f266986a.png,0.5934457096599143,Facenet512,euclidean_l2,26.0,Markus Söder,markus.soeder
4276,5552551c-70ce-493c-9023-aba4e3cf4025,markus.soeder/2021-09-16_16-00-56_UTC.jpg,Markus Söder,471d9645-9a33-471b-9e3e-5bfb82032fd8.png,0.3263466708963746,Facenet512,euclidean_l2,26.0,Markus Söder,markus.soeder
4278,d8669ac5-c0f3-4382-b317-f82d503617cb,markus.soeder/2021-09-17_11-05-37_UTC_3.jpg,Markus Söder,d58b66d8-f621-4c58-9284-a999f266986a.png,0.6916320376548822,Facenet512,euclidean_l2,26.0,Markus Söder,markus.soeder
4279,576aad00-a833-47de-8235-cba2a4512109,markus.soeder/2021-09-20_13-34-41_UTC.jpg,Markus Söder,dade5d2a-6e44-4700-a1b0-7a6449735c40.png,0.2685234997217153,Facenet512,euclidean_l2,26.0,Markus Söder,markus.soeder
4280,3a3e6556-f783-4cdf-a2f6-bd541afbe691,markus.soeder/2021-09-20_11-09-29_UTC_3.jpg,Markus Söder,d58b66d8-f621-4c58-9284-a999f266986a.png,0.4779326965683849,Facenet512,euclidean_l2,26.0,Markus Söder,markus.soeder
4282,894f45e4-f380-46a7-9750-84bf65bb154d,markus.soeder/2021-09-18_10-05-35_UTC_4.jpg,Markus Söder,732bdb01-2da9-438e-9b36-04c89ad1eea4.png,0.6871219134109466,Facenet512,euclidean_l2,26.0,Markus Söder,markus.soeder
4285,bd8ee23d-7b66-4bcb-ad55-293450fa6cb0,markus.soeder/2021-09-12_20-09-57_UTC.jpg,Markus Söder,d58b66d8-f621-4c58-9284-a999f266986a.png,0.6063669651478586,Facenet512,euclidean_l2,26.0,Markus Söder,markus.soeder
4287,ecc578af-375d-404c-9fb4-87e98e292425,markus.soeder/2021-09-16_15-50-02_UTC_2.jpg,Markus Söder,7b71cbfb-e1d9-44c4-98cf-df3e9761a43b.png,0.8380984077233474,Facenet512,euclidean_l2,18.0,Markus Söder,markus.soeder
4291,da2c5e6e-5cbc-4d29-a85d-eeb8a5766417,markus.soeder/2021-09-24_10-51-37_UTC_3.jpg,Markus Söder,8cc74ed4-1eaf-489c-8072-432287400d9b.png,0.5732389212306442,Facenet512,euclidean_l2,26.0,Markus Söder,markus.soeder
4292,22e2ee11-8ba4-4597-adcd-84ed11948bc9,markus.soeder/2021-09-16_15-50-02_UTC_1.jpg,Markus Söder,dade5d2a-6e44-4700-a1b0-7a6449735c40.png,0.8451001808018855,Facenet512,euclidean_l2,22.0,Markus Söder,markus.soeder
4295,6611068c-dd2b-4502-a909-a77a59635236,markus.soeder/2021-09-24_05-24-04_UTC.jpg,Markus Söder,2e3825be-7e0c-4e62-b2c7-b9aea0bcb158.png,0.5349298914532185,Facenet512,euclidean_l2,26.0,Markus Söder,markus.soeder
4296,794381eb-9159-464c-923e-2af6d24d5e1a,markus.soeder/2021-09-15_15-55-29_UTC_2.jpg,Markus Söder,2e3825be-7e0c-4e62-b2c7-b9aea0bcb158.png,0.7217371104720237,Facenet512,euclidean_l2,24.0,Markus Söder,markus.soeder
4298,84e922ef-8133-4197-b388-2dd5f5424947,markus.soeder/2021-09-26_08-32-39_UTC.jpg,Markus Söder,983080ac-9963-4313-84db-4ad3649257da.png,0.9705419969078928,Facenet512,euclidean_l2,10.0,Markus Söder,markus.soeder
4302,2d81b78c-cfc2-46f2-8193-e896c52a8591,markus.soeder/2021-09-13_14-47-26_UTC_2.jpg,Markus Söder,d58b66d8-f621-4c58-9284-a999f266986a.png,0.8590896943605281,Facenet512,euclidean_l2,18.0,Markus Söder,markus.soeder
4305,143db11e-f3b0-4149-af5e-4738bf15f40d,markus.soeder/2021-09-15_15-55-29_UTC_1.jpg,Markus Söder,471d9645-9a33-471b-9e3e-5bfb82032fd8.png,0.7224647041781275,Facenet512,euclidean_l2,26.0,Markus Söder,markus.soeder
4308,e808b1ba-0ac9-4ee9-8607-9fde70847a17,markus.soeder/2021-09-24_10-51-37_UTC_2.jpg,Markus Söder,49bdb61e-e0b0-4666-9cf0-5c7ab16b2516.png,0.7829385816797884,Facenet512,euclidean_l2,18.0,Markus Söder,markus.soeder
4312,ca65b901-94a8-4aff-94f6-6dce55c35126,markus.soeder/2021-09-15_14-55-59_UTC_2.jpg,Markus Söder,,,,,,Unknown,markus.soeder
4318,4a4856a4-aff1-4793-ba0b-e660dab4dbb9,markus.soeder/2021-09-16_10-22-44_UTC_3.jpg,Markus Söder,49bdb61e-e0b0-4666-9cf0-5c7ab16b2516.png,0.9205812298783764,Facenet512,euclidean_l2,6.0,Markus Söder,markus.soeder
4320,89118434-38d3-4375-83f7-984eb0e4b376,markus.soeder/2021-09-19_12-43-37_UTC.jpg,Markus Söder,49bdb61e-e0b0-4666-9cf0-5c7ab16b2516.png,0.8097432159868738,Facenet512,euclidean_l2,26.0,Markus Söder,markus.soeder
4482,92bd79b5-8427-4de4-9804-6d889758c28d,cdu/2021-09-20_15-01-31_UTC.jpg,Armin Laschet,d0e6d963-6d02-463b-a226-ce3f34b0fcc5.png,0.3152807167082091,Facenet512,euclidean_l2,40.0,Armin Laschet,cdu
4487,24215c77-f99a-43a5-af44-377bc9b0b86d,cdu/2021-09-21_11-34-09_UTC_1.jpg,Armin Laschet,laschet_armin.jpeg,0.7014654480945308,Facenet512,euclidean_l2,40.0,Armin Laschet,cdu
4491,feaf6fb4-487d-406c-a4c6-210b4d4a40c6,cdu/2021-09-21_14-34-05_UTC.jpg,Armin Laschet,5efa5b53-ada6-486e-8b66-4c6330a71ea7.png,0.8967117136156396,Facenet512,euclidean_l2,32.0,Armin Laschet,cdu
4495,0e4d281d-f758-422e-a746-c5b5bd2371ed,cdu/2021-09-25_08-17-29_UTC.jpg,Armin Laschet,,,,,,Unknown,cdu
4502,10cae54c-1171-4d09-ab1c-b80bc8ccd7fa,cdu/2021-09-17_14-14-38_UTC_2.jpg,Armin Laschet,80b6f539-47d0-408e-8a0b-aadcffe513a5.png,0.7882241034752097,Facenet512,euclidean_l2,40.0,Armin Laschet,cdu
4509,c486565d-bd4f-439b-8d43-ab431079b840,cdu/2021-09-21_20-02-32_UTC_5.jpg,Armin Laschet,1e103923-022b-4d3f-a32e-e9c848a00e70.png,0.717845070568025,Facenet512,euclidean_l2,40.0,Armin Laschet,cdu
4518,cf7242b1-ad33-47f4-97ca-85b6db925082,cdu/2021-09-24_19-39-33_UTC_3.jpg,Armin Laschet,b95e4651-bf56-4f12-8d9c-4defe1aef9b0.png,0.6481344470193322,Facenet512,euclidean_l2,38.0,Armin Laschet,cdu
4521,8a0a1511-4aa3-43f6-8ac5-07d838f66fd7,cdu/2021-09-21_20-02-32_UTC_1.jpg,Armin Laschet,1f347af9-a36f-4727-923b-4c1a1e934ab9.png,0.9184651058993548,Facenet512,euclidean_l2,22.0,Armin Laschet,cdu
4534,d445b653-4352-4ca6-9226-21144a03b4ff,cdu/2021-09-16_17-02-39_UTC_5.jpg,Armin Laschet,,,,,,Unknown,cdu
4540,8d32855b-4fe6-44ac-be9d-3d47aaaf4f64,cdu/2021-09-18_13-19-15_UTC_7.jpg,Armin Laschet,5efa5b53-ada6-486e-8b66-4c6330a71ea7.png,0.9863668029433048,Facenet512,euclidean_l2,4.0,Armin Laschet,cdu
4545,0d252677-97ec-483a-b725-bf78fec576c3,cdu/2021-09-25_13-50-24_UTC_3.jpg,Armin Laschet,,,,,,Unknown,cdu
4549,3f6a53c8-53b0-4961-96d4-acc887e8ff07,cdu/2021-09-24_14-19-26_UTC.jpg,Armin Laschet,b95e4651-bf56-4f12-8d9c-4defe1aef9b0.png,0.3559267774070867,Facenet512,euclidean_l2,40.0,Armin Laschet,cdu
4551,6d719252-b87b-49f1-88b6-7262c764d262,cdu/2021-09-15_14-32-35_UTC.jpg,Armin Laschet,laschet_armin.jpeg,0.6112509607569606,Facenet512,euclidean_l2,38.0,Armin Laschet,cdu
4571,258c99a0-26a6-4d0e-9cb3-c50e5a7e0610,cdu/2021-09-16_17-02-39_UTC_9.jpg,Armin Laschet,,,,,,Unknown,cdu
4575,7b8d7ddd-11e4-4af7-96c0-c785d5af8ae4,cdu/2021-09-21_08-37-35_UTC.jpg,Armin Laschet,5efa5b53-ada6-486e-8b66-4c6330a71ea7.png,0.7310175340781768,Facenet512,euclidean_l2,18.0,Armin Laschet,cdu
4576,e51b6dc4-1376-457f-bd6d-b9b9411a41b6,cdu/2021-09-18_17-06-46_UTC_2.jpg,Armin Laschet,d0e6d963-6d02-463b-a226-ce3f34b0fcc5.png,0.8945555595172392,Facenet512,euclidean_l2,30.0,Armin Laschet,cdu
4588,40648470-b0cf-4e07-a08b-2b9063a9e78b,cdu/2021-09-25_11-10-23_UTC.jpg,Armin Laschet,5efa5b53-ada6-486e-8b66-4c6330a71ea7.png,0.6610316140845086,Facenet512,euclidean_l2,34.0,Armin Laschet,cdu
4595,9f029c4a-797d-421d-9219-35ed8875c31c,cdu/2021-09-17_14-14-38_UTC_1.jpg,Armin Laschet,,,,,,Unknown,cdu
4604,1095d896-32ef-4f41-95cd-1933f38ad039,cdu/2021-09-15_09-26-42_UTC_1.jpg,Armin Laschet,f891fb5e-737c-4bf0-9c55-824f2cdff348.png,0.5952369324097313,Facenet512,euclidean_l2,38.0,Armin Laschet,cdu
4608,b9542270-9efd-4217-953f-a1be77b229fe,cdu/2021-09-20_16-32-49_UTC_1.jpg,Armin Laschet,5efa5b53-ada6-486e-8b66-4c6330a71ea7.png,0.5707881427268557,Facenet512,euclidean_l2,40.0,Armin Laschet,cdu
4614,1bee575a-cdd2-4ae8-a682-173e78107ce5,cdu/2021-09-16_17-02-39_UTC_8.jpg,Armin Laschet,c0c7aedd-97dc-4394-8336-f812c19fc1a2.png,0.5291036243974621,Facenet512,euclidean_l2,36.0,Armin Laschet,cdu
4632,8001c362-d430-44b1-a524-51d38216e58f,cdu/2021-09-16_08-30-37_UTC.jpg,Armin Laschet,laschet_armin.jpeg,0.5495788570219918,Facenet512,euclidean_l2,38.0,Armin Laschet,cdu
4634,7f3c7ee7-d898-4427-bd5e-d33255801336,cdu/2021-09-26_19-11-44_UTC.jpg,Armin Laschet,1e103923-022b-4d3f-a32e-e9c848a00e70.png,0.6103242769164782,Facenet512,euclidean_l2,38.0,Armin Laschet,cdu
4638,56317dc6-9642-4961-9947-36b209fbbb85,cdu/2021-09-23_16-10-56_UTC_3.jpg,Armin Laschet,544c4dd7-ae0f-4d1e-825f-3d9e1eca7fd3.png,0.6423275830266211,Facenet512,euclidean_l2,40.0,Armin Laschet,cdu
4649,03197b4d-b5ae-4ad2-9dfd-f13b697ee4b9,cdu/2021-09-22_14-30-18_UTC.jpg,Armin Laschet,b95e4651-bf56-4f12-8d9c-4defe1aef9b0.png,0.5193661865856709,Facenet512,euclidean_l2,40.0,Armin Laschet,cdu
4650,4b311669-16a1-4548-ae9c-317e12d05be1,cdu/2021-09-20_16-32-49_UTC_3.jpg,Armin Laschet,c1a12a4c-30ca-47ec-b1c5-11409ded5262.png,0.6877742022172308,Facenet512,euclidean_l2,40.0,Armin Laschet,cdu
4654,e56c1f02-1037-4060-a30b-f6bfac00ee76,cdu/2021-09-18_17-06-46_UTC_1.jpg,Armin Laschet,5efa5b53-ada6-486e-8b66-4c6330a71ea7.png,0.5643933721946263,Facenet512,euclidean_l2,38.0,Armin Laschet,cdu
4662,b1d12f18-2fd2-42ad-a06a-765c1708f6b0,cdu/2021-09-18_17-06-46_UTC_6.jpg,Armin Laschet,,,,,,Unknown,cdu
4664,fc1aa905-8b64-42bc-a11b-dbadec659755,cdu/2021-09-25_07-45-25_UTC.jpg,Armin Laschet,laschet_armin.jpeg,0.7631107970495009,Facenet512,euclidean_l2,34.0,Armin Laschet,cdu
4665,30a3b04b-0377-44d2-8135-21df4718b311,cdu/2021-09-19_20-01-46_UTC.jpg,Armin Laschet,laschet_armin.jpeg,0.5787475325654615,Facenet512,euclidean_l2,38.0,Armin Laschet,cdu
4669,29e5ef8d-c48e-48af-9d42-1245e7243c22,cdu/2021-09-18_10-16-45_UTC_3.jpg,Armin Laschet,d0e6d963-6d02-463b-a226-ce3f34b0fcc5.png,0.6742863005102261,Facenet512,euclidean_l2,38.0,Armin Laschet,cdu
4677,c3b897d1-4353-4b1b-9287-cdb89147e53f,cdu/2021-09-21_11-34-09_UTC_2.jpg,Armin Laschet,,,,,,Unknown,cdu
4678,f2e3bf26-73e8-4cab-bd9c-29959867fbc2,cdu/2021-09-24_19-39-33_UTC_1.jpg,Armin Laschet,1f347af9-a36f-4727-923b-4c1a1e934ab9.png,0.7994569554742387,Facenet512,euclidean_l2,36.0,Armin Laschet,cdu
4701,716d1d8d-6ac9-4f21-8e40-8fb2a3b7580e,cdu/2021-09-19_13-42-10_UTC.jpg,Armin Laschet,,,,,,Unknown,cdu
4704,9f1e586a-19cf-4a1b-a5b3-241b93a368f2,cdu/2021-09-18_13-19-15_UTC_2.jpg,Armin Laschet,1f347af9-a36f-4727-923b-4c1a1e934ab9.png,0.8947740101182574,Facenet512,euclidean_l2,28.0,Armin Laschet,cdu
4719,1caa9d37-5ec2-402a-b844-20c75cf40186,cdu/2021-09-21_12-24-33_UTC.jpg,Armin Laschet,5efa5b53-ada6-486e-8b66-4c6330a71ea7.png,0.4656587888735456,Facenet512,euclidean_l2,38.0,Armin Laschet,cdu
